DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202605;4;AL;80185;SANTANDER - PRUDENCIAL;736;1031506,28
202605;4;AM;80329;BB - PRUDENCIAL;52;144134,57
202605;4;AM;80075;BRADESCO - PRUDENCIAL;314;530274,74
202605;4;AM;80336;BTG PACTUAL - PRUDENCIAL;37;60600,42
202605;4;AM;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;89;191764,31
202605;4;AM;80996;INTER - PRUDENCIAL;120;419222,32
202605;4;AM;80099;ITAU - PRUDENCIAL;818;1539464,70
202605;4;AM;85702;NEON PAGAMENTOS IP - PRUDENCIAL;20;13449,05
202605;4;AM;84693;NU PAGAMENTOS - PRUDENCIAL;3411;6743400,18
202605;4;AM;88022;PICPAY - PRUDENCIAL;9;10405,46
202605;4;AM;80185;SANTANDER - PRUDENCIAL;950;1219721,50
202605;4;AP;80329;BB - PRUDENCIAL;29;106962,81
202605;4;AP;80075;BRADESCO - PRUDENCIAL;24;25851,58
202605;4;AP;80336;BTG PACTUAL - PRUDENCIAL;14;18402,32
202605;4;AP;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;8;48151,97
202605;4;AP;80996;INTER - PRUDENCIAL;19;58643,08
202605;4;AP;80099;ITAU - PRUDENCIAL;99;156567,15
202605;4;AP;85702;NEON PAGAMENTOS IP - PRUDENCIAL;5;4592,60
202605;4;AP;84693;NU PAGAMENTOS - PRUDENCIAL;649;1313265,21
202605;4;AP;88022;PICPAY - PRUDENCIAL;2;2590,22
202605;4;AP;80185;SANTANDER - PRUDENCIAL;201;288849,82
202605;4;BA;80329;BB - PRUDENCIAL;204;541021,68
202605;4;BA;80075;BRADESCO - PRUDENCIAL;696;1020485,15
202605;4;BA;80336;BTG PACTUAL - PRUDENCIAL;148;240980,57
202605;4;BA;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;279;592529,61
202605;4;BA;80996;INTER - PRUDENCIAL;435;1576514,84
202605;4;BA;80099;ITAU - PRUDENCIAL;3507;7263120,54
202605;4;BA;85702;NEON PAGAMENTOS IP - PRUDENCIAL;82;58819,09
202605;4;BA;84693;NU PAGAMENTOS - PRUDENCIAL;12508;24410503,51
202605;4;BA;88022;PICPAY - PRUDENCIAL;30;31369,43
202605;4;BA;80185;SANTANDER - PRUDENCIAL;3673;5101340,62
202605;4;CE;80329;BB - PRUDENCIAL;134;370898,41
202605;4;CE;80075;BRADESCO - PRUDENCIAL;512;854433,21
202605;4;CE;80336;BTG PACTUAL - PRUDENCIAL;85;124925,64
202605;4;CE;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;148;223114,20
202605;4;CE;80996;INTER - PRUDENCIAL;333;1158042,59
202605;4;CE;80099;ITAU - PRUDENCIAL;2244;4552761,64
202605;4;CE;85702;NEON PAGAMENTOS IP - PRUDENCIAL;51;40312,82
202605;4;CE;84693;NU PAGAMENTOS - PRUDENCIAL;10236;20391399,56
202605;4;CE;88022;PICPAY - PRUDENCIAL;15;15778,14
202605;4;CE;80185;SANTANDER - PRUDENCIAL;3134;4659006,67
202605;4;DF;80329;BB - PRUDENCIAL;35;98267,76
202605;4;DF;80075;BRADESCO - PRUDENCIAL;145;150276,05
202605;4;DF;80336;BTG PACTUAL - PRUDENCIAL;28;48891,32
202605;4;DF;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;101;182442,80
202605;4;DF;80996;INTER - PRUDENCIAL;161;803914,54
202605;4;DF;80099;ITAU - PRUDENCIAL;1153;2587165,88
202605;4;DF;85702;NEON PAGAMENTOS IP - PRUDENCIAL;16;16956,27
202605;4;DF;84693;NU PAGAMENTOS - PRUDENCIAL;4210;9725884,64
202605;4;DF;88022;PICPAY - PRUDENCIAL;8;9939,46
202605;4;DF;80185;SANTANDER - PRUDENCIAL;1114;1669497,45
202605;4;ES;80329;BB - PRUDENCIAL;43;125001,52
202605;4;ES;80075;BRADESCO - PRUDENCIAL;119;151052,38
202605;4;ES;80336;BTG PACTUAL - PRUDENCIAL;39;59557,96
202605;4;ES;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;106;278184,26
202605;4;ES;90497256;COOP SICREDI INTERESTADOS;1;1767,50
202605;4;ES;80996;INTER - PRUDENCIAL;146;675719,17
202605;4;ES;80099;ITAU - PRUDENCIAL;749;1568482,82
202605;4;ES;85702;NEON PAGAMENTOS IP - PRUDENCIAL;13;15261,70
202605;4;ES;84693;NU PAGAMENTOS - PRUDENCIAL;3021;6363703,63
202605;4;ES;88022;PICPAY - PRUDENCIAL;12;15128,04
202605;4;ES;80185;SANTANDER - PRUDENCIAL;1049;1502780,81
202605;4;GO;80329;BB - PRUDENCIAL;105;333186,87
202605;4;GO;80075;BRADESCO - PRUDENCIAL;345;533152,66
202605;4;GO;80336;BTG PACTUAL - PRUDENCIAL;83;149580,97
202605;4;GO;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;281;735507,53
202605;4;GO;10736214;COOP SICREDI PLAN CENTRAL;1;2495,13
202605;4;GO;80996;INTER - PRUDENCIAL;273;959785,46
202605;4;GO;80099;ITAU - PRUDENCIAL;2544;5826011,28
202605;4;GO;85702;NEON PAGAMENTOS IP - PRUDENCIAL;26;15377,76
202605;4;GO;84693;NU PAGAMENTOS - PRUDENCIAL;8471;19546598,08
202605;4;GO;88022;PICPAY - PRUDENCIAL;11;18378,88
202605;4;GO;80185;SANTANDER - PRUDENCIAL;1922;2929661,52
202605;4;MA;80329;BB - PRUDENCIAL;178;496159,65
202605;4;MA;80075;BRADESCO - PRUDENCIAL;252;326825,60
202605;4;MA;80336;BTG PACTUAL - PRUDENCIAL;52;73195,00
202605;4;MA;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;136;291535,71
202605;4;MA;80996;INTER - PRUDENCIAL;173;634937,00
202605;4;MA;80099;ITAU - PRUDENCIAL;1102;2179812,57
202605;4;MA;85702;NEON PAGAMENTOS IP - PRUDENCIAL;33;22979,09
202605;4;MA;84693;NU PAGAMENTOS - PRUDENCIAL;7116;14847041,07
202605;4;MA;88022;PICPAY - PRUDENCIAL;10;11692,93
202605;4;MA;80185;SANTANDER - PRUDENCIAL;1400;1938594,41
202605;4;MG;80329;BB - PRUDENCIAL;235;664418,09
202605;4;MG;80075;BRADESCO - PRUDENCIAL;885;1421299,09
202605;4;MG;80336;BTG PACTUAL - PRUDENCIAL;222;368137,63
202605;4;MG;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;628;1422072,84
202605;4;MG;90729369;COOP SICREDI CULTURAS RS/MG;1;9573,71
202605;4;MG;87510475;COOP SICREDI ROTA DAS TERRAS;2;8633,47
202605;4;MG;81706616;COOP SICREDI VLR SUSTENT PR/SP;1;2992,37
202605;4;MG;80996;INTER - PRUDENCIAL;1057;4598242,55
202605;4;MG;80099;ITAU - PRUDENCIAL;6551;14505947,04
202605;4;MG;85702;NEON PAGAMENTOS IP - PRUDENCIAL;72;61177,27
202605;4;MG;84693;NU PAGAMENTOS - PRUDENCIAL;19951;43340595,22
202605;4;MG;88022;PICPAY - PRUDENCIAL;45;53981,66
202605;4;MG;80185;SANTANDER - PRUDENCIAL;6181;8934714,30
202605;4;MS;80329;BB - PRUDENCIAL;62;180421,59
202605;4;MS;80075;BRADESCO - PRUDENCIAL;184;272960,13
202605;4;MS;80336;BTG PACTUAL - PRUDENCIAL;41;58763,84
202605;4;MS;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;93;236920,07
202605;4;MS;80996;INTER - PRUDENCIAL;97;383580,90
202605;4;MS;80099;ITAU - PRUDENCIAL;719;1512310,65
202605;4;MS;85702;NEON PAGAMENTOS IP - PRUDENCIAL;18;18174,13
202605;4;MS;84693;NU PAGAMENTOS - PRUDENCIAL;3047;6286522,84
202605;4;MS;88022;PICPAY - PRUDENCIAL;7;10453,14
202605;4;MS;80185;SANTANDER - PRUDENCIAL;766;1161216,46
202605;4;MT;80329;BB - PRUDENCIAL;134;364621,39
202605;4;MT;80075;BRADESCO - PRUDENCIAL;172;291142,11
202605;4;MT;80336;BTG PACTUAL - PRUDENCIAL;46;86093,51
202605;4;MT;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;83;194031,82
202605;4;MT;70431630;COOP SICREDI UNIVALES MT/RO;2;2325,59
202605;4;MT;80996;INTER - PRUDENCIAL;130;550913,77
202605;4;MT;80099;ITAU - PRUDENCIAL;790;1771267,22
202605;4;MT;85702;NEON PAGAMENTOS IP - PRUDENCIAL;26;20362,20
202605;4;MT;84693;NU PAGAMENTOS - PRUDENCIAL;4080;10003860,49
202605;4;MT;88022;PICPAY - PRUDENCIAL;4;5548,95
202605;4;MT;80185;SANTANDER - PRUDENCIAL;774;1190898,40
202605;4;PA;80329;BB - PRUDENCIAL;106;385560,51
202605;4;PA;81438;BCO TRIANGULO S.A. - PRUDENCIAL;1;160,01
202605;4;PA;80075;BRADESCO - PRUDENCIAL;311;458629,08
202605;4;PA;80336;BTG PACTUAL - PRUDENCIAL;77;120559,99
202605;4;PA;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;115;213198,09
202605;4;PA;80996;INTER - PRUDENCIAL;263;889220,11
202605;4;PA;80099;ITAU - PRUDENCIAL;1591;2988079,47
202605;4;PA;85702;NEON PAGAMENTOS IP - PRUDENCIAL;39;28294,60
202605;4;PA;84693;NU PAGAMENTOS - PRUDENCIAL;8080;17077866,84
202605;4;PA;88022;PICPAY - PRUDENCIAL;12;8565,85
202605;4;PA;80185;SANTANDER - PRUDENCIAL;1727;2275440,03
202605;4;PB;80329;BB - PRUDENCIAL;72;162504,38
202605;4;PB;80075;BRADESCO - PRUDENCIAL;202;382317,90
202605;4;PB;80336;BTG PACTUAL - PRUDENCIAL;39;68967,23
202605;4;PB;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;54;81770,99
202605;4;PB;80996;INTER - PRUDENCIAL;124;468796,81
202605;4;PB;80099;ITAU - PRUDENCIAL;1019;2052678,19
202605;4;PB;85702;NEON PAGAMENTOS IP - PRUDENCIAL;15;13054,57
202605;4;PB;84693;NU PAGAMENTOS - PRUDENCIAL;3946;7441679,50
202605;4;PB;88022;PICPAY - PRUDENCIAL;8;6871,69
202605;4;PB;80185;SANTANDER - PRUDENCIAL;1057;1598307,50
202605;4;PE;80329;BB - PRUDENCIAL;97;255477,62
202605;4;PE;80075;BRADESCO - PRUDENCIAL;458;711084,45
202605;4;PE;80336;BTG PACTUAL - PRUDENCIAL;55;111057,45
202605;4;PE;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;95;174561,71
202605;4;PE;80996;INTER - PRUDENCIAL;267;988769,89
202605;4;PE;80099;ITAU - PRUDENCIAL;2504;4997998,99
202605;4;PE;85702;NEON PAGAMENTOS IP - PRUDENCIAL;43;40614,64
202605;4;PE;84693;NU PAGAMENTOS - PRUDENCIAL;7540;14033812,37
202605;4;PE;88022;PICPAY - PRUDENCIAL;9;9436,61
202605;4;PE;80185;SANTANDER - PRUDENCIAL;2598;3433413,84
202605;4;PI;80329;BB - PRUDENCIAL;126;314613,83
202605;4;PI;80075;BRADESCO - PRUDENCIAL;84;97575,64
202605;4;PI;80336;BTG PACTUAL - PRUDENCIAL;31;63586,46
202605;4;PI;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;90;169227,99
202605;4;PI;80996;INTER - PRUDENCIAL;104;376376,55
202605;4;PI;80099;ITAU - PRUDENCIAL;708;1299525,45
202605;4;PI;85702;NEON PAGAMENTOS IP - PRUDENCIAL;17;10611,42
202605;4;PI;84693;NU PAGAMENTOS - PRUDENCIAL;4193;8570079,90
202605;4;PI;88022;PICPAY - PRUDENCIAL;5;3793,76
202605;4;PI;80185;SANTANDER - PRUDENCIAL;851;1276807,52
202605;4;PR;80329;BB - PRUDENCIAL;247;740239,54
202605;4;PR;80075;BRADESCO - PRUDENCIAL;575;888182,46
202605;4;PR;80336;BTG PACTUAL - PRUDENCIAL;124;192646,54
202605;4;PR;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;482;1176255,43
202605;4;PR;79342069;COOP SICREDI DEXIS;1;3001,37
202605;4;PR;79086997;COOP SICREDI PARANAPANEMA SERRANA PR/SP/RJ;7;24708,59
202605;4;PR;76059997;COOP SICREDI PROGRESSO PR/SP;1;1770,31
202605;4;PR;10348181;COOP SICREDI VALE LITORAL SC;1;1373,17
202605;4;PR;81706616;COOP SICREDI VLR SUSTENT PR/SP;11;26626,08
202605;4;PR;80996;INTER - PRUDENCIAL;309;1361782,65
202605;4;PR;80099;ITAU - PRUDENCIAL;4008;8835444,68
202605;4;PR;85702;NEON PAGAMENTOS IP - PRUDENCIAL;47;53425,14
202605;4;PR;84693;NU PAGAMENTOS - PRUDENCIAL;11327;25082212,93
202605;4;PR;88022;PICPAY - PRUDENCIAL;27;40585,83
202605;4;PR;80185;SANTANDER - PRUDENCIAL;3210;4712710,83
202605;4;RJ;80329;BB - PRUDENCIAL;84;195068,09
202605;4;RJ;80075;BRADESCO - PRUDENCIAL;906;1451445,57
202605;4;RJ;80336;BTG PACTUAL - PRUDENCIAL;175;270391,02
202605;4;RJ;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;310;593536,80
202605;4;RJ;79086997;COOP SICREDI PARANAPANEMA SERRANA PR/SP/RJ;1;1724,17
202605;4;RJ;80996;INTER - PRUDENCIAL;475;1979009,98
202605;4;RJ;80099;ITAU - PRUDENCIAL;7126;14577800,69
202605;4;RJ;85702;NEON PAGAMENTOS IP - PRUDENCIAL;59;52699,11
202605;4;RJ;84693;NU PAGAMENTOS - PRUDENCIAL;15332;29045692,66
202605;4;RJ;88022;PICPAY - PRUDENCIAL;29;34675,66
202605;4;RJ;80185;SANTANDER - PRUDENCIAL;7188;10329713,84
202605;4;RN;80329;BB - PRUDENCIAL;93;229007,61
202605;4;RN;80075;BRADESCO - PRUDENCIAL;158;246367,74
202605;4;RN;80336;BTG PACTUAL - PRUDENCIAL;41;70837,88
202605;4;RN;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;73;143215,80
202605;4;RN;80996;INTER - PRUDENCIAL;113;394479,24
202605;4;RN;80099;ITAU - PRUDENCIAL;904;1945663,63
202605;4;RN;85702;NEON PAGAMENTOS IP - PRUDENCIAL;25;15047,76
202605;4;RN;84693;NU PAGAMENTOS - PRUDENCIAL;3418;6177357,89
202605;4;RN;88022;PICPAY - PRUDENCIAL;9;11712,63
202605;4;RN;80185;SANTANDER - PRUDENCIAL;1021;1367979,64
202605;4;RO;80329;BB - PRUDENCIAL;52;160594,90
202605;4;RO;80075;BRADESCO - PRUDENCIAL;86;139391,51
202605;4;RO;80336;BTG PACTUAL - PRUDENCIAL;21;24117,32
202605;4;RO;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;64;198395,13
202605;4;RO;70431630;COOP SICREDI UNIVALES MT/RO;1;631,01
202605;4;RO;80996;INTER - PRUDENCIAL;71;296489,09
202605;4;RO;80099;ITAU - PRUDENCIAL;219;404981,50
202605;4;RO;85702;NEON PAGAMENTOS IP - PRUDENCIAL;7;2889,25
202605;4;RO;84693;NU PAGAMENTOS - PRUDENCIAL;2019;4678017,83
202605;4;RO;88022;PICPAY - PRUDENCIAL;1;735,05
202605;4;RO;80185;SANTANDER - PRUDENCIAL;309;470890,65
202605;4;RR;80329;BB - PRUDENCIAL;30;114111,56
202605;4;RR;80075;BRADESCO - PRUDENCIAL;33;27109,54
202605;4;RR;80336;BTG PACTUAL - PRUDENCIAL;5;2382,43
202605;4;RR;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;10;18132,46
202605;4;RR;80996;INTER - PRUDENCIAL;23;59644,28
202605;4;RR;80099;ITAU - PRUDENCIAL;160;303037,44
202605;4;RR;85702;NEON PAGAMENTOS IP - PRUDENCIAL;3;3661,65
202605;4;RR;84693;NU PAGAMENTOS - PRUDENCIAL;616;1158972,86
202605;4;RR;80185;SANTANDER - PRUDENCIAL;217;289957,54
202605;4;RS;80154;BANRISUL - PRUDENCIAL;7;33801,34
202605;4;RS;80329;BB - PRUDENCIAL;170;486628,48
202605;4;RS;80075;BRADESCO - PRUDENCIAL;351;548909,76
202605;4;RS;80336;BTG PACTUAL - PRUDENCIAL;90;142731,14
202605;4;RS;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;519;1238790,18
202605;4;RS;92555150;COOP SICREDI ALT SERRA RS/SC;2;7723,02
202605;4;RS;90729369;COOP SICREDI CULTURAS RS/MG;1;6165,56
202605;4;RS;90497256;COOP SICREDI INTERESTADOS;1;1076,38
202605;4;RS;95594941;COOP SICREDI REG CENTRO RS/MG;1;4470,53
202605;4;RS;80996;INTER - PRUDENCIAL;294;1387473,90
202605;4;RS;80099;ITAU - PRUDENCIAL;2712;5899191,72
202605;4;RS;85702;NEON PAGAMENTOS IP - PRUDENCIAL;29;28793,86
202605;4;RS;84693;NU PAGAMENTOS - PRUDENCIAL;10171;22029419,62
202605;4;RS;80903;ORIGINAL - PRUDENCIAL;1;2194,50
202605;4;RS;88022;PICPAY - PRUDENCIAL;6;4975,93
202605;4;RS;80185;SANTANDER - PRUDENCIAL;2910;4339852,92
202605;4;SC;80329;BB - PRUDENCIAL;190;700952,67
202605;4;SC;80075;BRADESCO - PRUDENCIAL;300;520495,20
202605;4;SC;80336;BTG PACTUAL - PRUDENCIAL;82;143520,36
202605;4;SC;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;278;784678,05
202605;4;SC;87795639;COOP SICREDI ALIANÇA;1;14701,59
202605;4;SC;92555150;COOP SICREDI ALT SERRA RS/SC;1;3184,99
202605;4;SC;10348181;COOP SICREDI VALE LITORAL SC;3;12701,73
202605;4;SC;81706616;COOP SICREDI VLR SUSTENT PR/SP;1;11521,20
202605;4;SC;80996;INTER - PRUDENCIAL;176;791917,30
202605;4;SC;80099;ITAU - PRUDENCIAL;1748;4052289,31
202605;4;SC;85702;NEON PAGAMENTOS IP - PRUDENCIAL;25;27949,12
202605;4;SC;84693;NU PAGAMENTOS - PRUDENCIAL;6401;15467446,55
202605;4;SC;88022;PICPAY - PRUDENCIAL;11;15064,56
202605;4;SC;80185;SANTANDER - PRUDENCIAL;1861;2997801,16
202605;4;SE;80329;BB - PRUDENCIAL;24;43851,42
202605;4;SE;80075;BRADESCO - PRUDENCIAL;56;73345,56
202605;4;SE;80336;BTG PACTUAL - PRUDENCIAL;31;58756,66
202605;4;SE;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;68;134856,53
202605;4;SE;80996;INTER - PRUDENCIAL;89;320171,24
202605;4;SE;80099;ITAU - PRUDENCIAL;546;1053393,43
202605;4;SE;85702;NEON PAGAMENTOS IP - PRUDENCIAL;17;13589,35
202605;4;SE;84693;NU PAGAMENTOS - PRUDENCIAL;2032;3633960,22
202605;4;SE;88022;PICPAY - PRUDENCIAL;3;9034,83
202605;4;SE;80185;SANTANDER - PRUDENCIAL;603;845887,37
202605;4;SP;80329;BB - PRUDENCIAL;572;1633913,86
202605;4;SP;80075;BRADESCO - PRUDENCIAL;3412;5121204,08
202605;4;SP;80336;BTG PACTUAL - PRUDENCIAL;678;1138246,11
202605;4;SP;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1393;2791702,90
202605;4;SP;79052122;COOP SICREDI ALIANÇA;1;8949,46
202605;4;SP;84974278;COOP SICREDI IGUAÇU PR/SC E REGIÃO METROP. DE CAMPINAS/SP;1;2268,31
202605;4;SP;79086997;COOP SICREDI PARANAPANEMA SERRANA PR/SP/RJ;4;5507,71
202605;4;SP;76059997;COOP SICREDI PROGRESSO PR/SP;1;567,00
202605;4;SP;81706616;COOP SICREDI VLR SUSTENT PR/SP;7;22465,08
202605;4;SP;80996;INTER - PRUDENCIAL;1660;7444679,33
202605;4;SP;80099;ITAU - PRUDENCIAL;22472;49941012,53
202605;4;SP;85702;NEON PAGAMENTOS IP - PRUDENCIAL;202;178254,47
202605;4;SP;84693;NU PAGAMENTOS - PRUDENCIAL;53693;112530348,34
202605;4;SP;88022;PICPAY - PRUDENCIAL;125;154766,15
202605;4;SP;80185;SANTANDER - PRUDENCIAL;22903;35672947,72
202605;4;TO;80329;BB - PRUDENCIAL;50;196257,92
202605;4;TO;80075;BRADESCO - PRUDENCIAL;79;143795,18
202605;4;TO;80336;BTG PACTUAL - PRUDENCIAL;13;17026,19
202605;4;TO;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;32;74184,47
202605;4;TO;80996;INTER - PRUDENCIAL;50;255513,79
202605;4;TO;80099;ITAU - PRUDENCIAL;259;531779,11
202605;4;TO;85702;NEON PAGAMENTOS IP - PRUDENCIAL;13;8261,27
202605;4;TO;84693;NU PAGAMENTOS - PRUDENCIAL;1784;4129210,28
202605;4;TO;88022;PICPAY - PRUDENCIAL;5;3988,68
202605;4;TO;80185;SANTANDER - PRUDENCIAL;304;451791,33
202606;1;AC;80185;SANTANDER - PRUDENCIAL;1;502,86
202606;1;AL;80329;BB - PRUDENCIAL;1;66,08
202606;1;AL;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;141,25
202606;1;AL;80185;SANTANDER - PRUDENCIAL;1;2890,06
202606;1;AM;80996;INTER - PRUDENCIAL;1;181,99
202606;1;AM;80099;ITAU - PRUDENCIAL;1;149,31
202606;1;AM;84693;NU PAGAMENTOS - PRUDENCIAL;1;146,18
202606;1;AM;80185;SANTANDER - PRUDENCIAL;1;112,91
202606;1;BA;84693;NU PAGAMENTOS - PRUDENCIAL;2;123,39
202606;1;BA;80185;SANTANDER - PRUDENCIAL;6;5335,74
202606;1;CE;80329;BB - PRUDENCIAL;1;151,58
202606;1;CE;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;141,33
202606;1;CE;80996;INTER - PRUDENCIAL;1;200,13
202606;1;CE;84693;NU PAGAMENTOS - PRUDENCIAL;1;147,83
202606;1;CE;80185;SANTANDER - PRUDENCIAL;7;6771,22
202606;1;DF;84844;BANCO C6 - PRUDENCIAL;1;259,06
202606;1;DF;84693;NU PAGAMENTOS - PRUDENCIAL;2;251,89
202606;1;DF;80185;SANTANDER - PRUDENCIAL;2;2399,86
202606;1;ES;84693;NU PAGAMENTOS - PRUDENCIAL;1;194,56
202606;1;ES;80185;SANTANDER - PRUDENCIAL;1;164,83
202606;1;GO;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;2;322,32
202606;1;GO;84693;NU PAGAMENTOS - PRUDENCIAL;1;144,73
202606;1;GO;80185;SANTANDER - PRUDENCIAL;2;116,57
202606;1;MA;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;142,60
202606;1;MA;80996;INTER - PRUDENCIAL;1;181,80
202606;1;MA;84693;NU PAGAMENTOS - PRUDENCIAL;3;359,98
202606;1;MA;80185;SANTANDER - PRUDENCIAL;2;3745,01
202606;1;MG;84844;BANCO C6 - PRUDENCIAL;1;399,44
202606;1;MG;80329;BB - PRUDENCIAL;1;238,58
202606;1;MG;80075;BRADESCO - PRUDENCIAL;1;410,93
202606;1;MG;80336;BTG PACTUAL - PRUDENCIAL;1;148,30
202606;1;MG;84693;NU PAGAMENTOS - PRUDENCIAL;4;455,68
202606;1;MG;80185;SANTANDER - PRUDENCIAL;10;13024,26
202606;1;MS;80329;BB - PRUDENCIAL;1;32,88
202606;1;MS;84693;NU PAGAMENTOS - PRUDENCIAL;1;194,87
202606;1;MS;80185;SANTANDER - PRUDENCIAL;3;2444,57
202606;1;MT;84844;BANCO C6 - PRUDENCIAL;1;212,76
202606;1;MT;84693;NU PAGAMENTOS - PRUDENCIAL;1;73,41
202606;1;MT;80185;SANTANDER - PRUDENCIAL;1;1131,72
202606;1;PA;84844;BANCO C6 - PRUDENCIAL;1;324,72
202606;1;PA;80996;INTER - PRUDENCIAL;1;96,08
202606;1;PA;80185;SANTANDER - PRUDENCIAL;4;2752,40
202606;1;PB;80075;BRADESCO - PRUDENCIAL;1;200,67
202606;1;PB;80185;SANTANDER - PRUDENCIAL;1;905,63
202606;1;PE;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;170,97
202606;1;PE;80099;ITAU - PRUDENCIAL;1;117,26
202606;1;PE;84693;NU PAGAMENTOS - PRUDENCIAL;4;297,73
202606;1;PE;80185;SANTANDER - PRUDENCIAL;4;4584,93
202606;1;PI;84844;BANCO C6 - PRUDENCIAL;1;210,82
202606;1;PR;84844;BANCO C6 - PRUDENCIAL;1;244,32
202606;1;PR;84693;NU PAGAMENTOS - PRUDENCIAL;5;2101,43
202606;1;PR;80185;SANTANDER - PRUDENCIAL;7;11896,24
202606;1;RJ;84844;BANCO C6 - PRUDENCIAL;4;974,90
202606;1;RJ;84693;NU PAGAMENTOS - PRUDENCIAL;2;129,69
202606;1;RJ;80185;SANTANDER - PRUDENCIAL;15;16884,91
202606;1;RN;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;53,82
202606;1;RN;84693;NU PAGAMENTOS - PRUDENCIAL;1;106,77
202606;1;RN;80185;SANTANDER - PRUDENCIAL;3;3844,92
202606;1;RS;84844;BANCO C6 - PRUDENCIAL;2;615,87
202606;1;RS;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;147,34
202606;1;RS;80099;ITAU - PRUDENCIAL;1;200,13
202606;1;RS;84693;NU PAGAMENTOS - PRUDENCIAL;4;447,18
202606;1;RS;80185;SANTANDER - PRUDENCIAL;4;3564,47
202606;1;SC;84844;BANCO C6 - PRUDENCIAL;1;221,37
202606;1;SC;84693;NU PAGAMENTOS - PRUDENCIAL;2;73,21
202606;1;SC;80185;SANTANDER - PRUDENCIAL;5;4186,41
202606;1;SE;84693;NU PAGAMENTOS - PRUDENCIAL;1;72,49
202606;1;SP;84844;BANCO C6 - PRUDENCIAL;5;1266,79
202606;1;SP;80075;BRADESCO - PRUDENCIAL;2;369,09
202606;1;SP;80336;BTG PACTUAL - PRUDENCIAL;1;49,95
202606;1;SP;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;6;826,46
202606;1;SP;84693;NU PAGAMENTOS - PRUDENCIAL;4;328,85
202606;1;SP;80185;SANTANDER - PRUDENCIAL;32;31119,18
202606;1;TO;84844;BANCO C6 - PRUDENCIAL;1;220,51
202606;1;TO;80336;BTG PACTUAL - PRUDENCIAL;1;98,87
202606;1;TO;80738;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1;131,92
202606;2;BA;84844;BANCO C6 - PRUDENCIAL;2;232,19
202606;2;BA;80075;BRADESCO - PRUDENCIAL;3;6778,98
202606;2;CE;80484;VOTORANTIM - PRUDENCIAL;1;3769,47
202606;2;MA;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1;69193,17
202606;2;MA;80075;BRADESCO - PRUDENCIAL;1;6172,82
202606;2;MA;80484;VOTORANTIM - PRUDENCIAL;2;3252,52
202606;2;MG;84844;BANCO C6 - PRUDENCIAL;1;370,80
202606;2;MG;80075;BRADESCO - PRUDENCIAL;1;11073,97
202606;2;MG;80484;VOTORANTIM - PRUDENCIAL;4;13568,77
202606;2;MS;80075;BRADESCO - PRUDENCIAL;1;2112,79
202606;2;MT;80075;BRADESCO - PRUDENCIAL;1;28046,57
202606;2;PA;80484;VOTORANTIM - PRUDENCIAL;1;1346,15
202606;2;PB;81593;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1;6175,69
202606;2;PB;80075;BRADESCO - PRUDENCIAL;1;6184,56
